object-id,filename,title,creator,publisher/publication,place,date,description,subject,page,vol-issue,latitude,longitude,collection,identifier,type,format,language,rights,rightsstatement,note
1304377,https://catalog.sage.eou.edu/eg/opac/record/1304377,Adventures with Ed : a portrait of Abbey,"Loeffler, Jack 1936-",,,2002,,"20th century;Abbey, Edward 1927-1989;Abbey, Edward 1927-1989 Loeffler, Jack 1936-;Abbey, Edward 1927-1989 Loeffler, Jack 1936- Friends and associates Novelists, American 20th century Biography Environmentalists United States Biography;Friends and associates -- Novelists, American -- Environmentalists;Loeffler, Jack 1936-;United States",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/1304377,record,,eng,,,"{""0826323871 (cloth : alk. paper)""}"
1304382,https://catalog.sage.eou.edu/eg/opac/record/1304382,Reopening the western frontier,,,,1989,,20th century;Environmental policy -- Economic policy -- Environmental aspects -- Economic conditions -- Civilization;Environmental policy West (U.S.) West (U.S.) Economic policy Environmental aspects West (U.S.) Economic conditions West (U.S.) Civilization 20th century;West (U.S.) -- West (U.S.) -- West (U.S.) -- West (U.S.),,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/1304382,record,,eng,,,"{""1559630108 (pbk.) :"",""1559630116 (alk. paper) :""}"
1304402,https://catalog.sage.eou.edu/eg/opac/record/1304402,The Pima Indians,"Russell, Frank 1868-1903",,,1908,,Pima Indians -- Pima language;Pima Indians Pima language Texts,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/1304402,record,,eng,,,
1304530,https://catalog.sage.eou.edu/eg/opac/record/1304530,Voltaire and the cowboy : the letters of Thurman Arnold,"Arnold, Thurman Wesley 1891-1969",,,1977,,"Arnold, Thurman Wesley 1891-1969;Lawyers;United States;n-us--- Arnold, Thurman Wesley 1891-1969 Lawyers United States Correspondence",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/1304530,record,,eng,,,{0870810731}
1304533,https://catalog.sage.eou.edu/eg/opac/record/1304533,Afternoons in Montana,"McCarthy, Donald.",,,1971,,Cowboys -- Language;Montana;Montana Biography Cowboys Language,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/1304533,record,,eng,,,
1304534,https://catalog.sage.eou.edu/eg/opac/record/1304534,"Narratives of Colonial America, 1704-1765","Peckham, Howard H. (Howard Henry) 1910-1995",,,1971,,Description and travel;United States;United States Description and travel Early works to 1800,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/1304534,record,,eng,,,
1304535,https://catalog.sage.eou.edu/eg/opac/record/1304535,"The papers of the Palliser expedition, 1857-1860","Spry, Irene M.",,,1968,,"Description and travel -- Discovery and exploration;Northwest, Canadian -- Canada;Northwest, Canadian Description and travel Canada Discovery and exploration Palliser, John 1807-1887;Palliser, John 1807-1887",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/1304535,record,,eng,,,
1304540,https://catalog.sage.eou.edu/eg/opac/record/1304540,Key Pittman : the tragedy of a Senate insider,"Glad, Betty",,,1986,,"1933-1945;Legislators -- Foreign relations;Pittman, Key 1872-1940;Pittman, Key 1872-1940 Legislators United States Biography United States. Congress. Senate Biography United States Foreign relations 1933-1945;Pittman, Key 1872-1940 United States. Congress. Senate;United States -- United States;United States. Congress. Senate",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/1304540,record,,eng,,,{0231061129}
1304541,https://catalog.sage.eou.edu/eg/opac/record/1304541,Our nature,"Gilbert, Bil",,,1986,,Natural history,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/1304541,record,,eng,,,"{""0803221231 (alk. paper)""}"
1304543,https://catalog.sage.eou.edu/eg/opac/record/1304543,Readings in California history,"Gilmore, Newton Ray 1924-",,,1966,,California;California History History;History -- History,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/1304543,record,,eng,,,
1304545,https://catalog.sage.eou.edu/eg/opac/record/1304545,The ancestors : native artisans of the Americas,"Museum of the American Indian, Heye Foundation",,,1979,,"Indian art -- Indians -- Industries -- Indian artisans;Indian art Exhibitions Indians Industries Museum of the American Indian, Heye Foundation. Indian artisans;Museum of the American Indian, Heye Foundation.",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/1304545,record,,eng,,,{0934490007}
1304599,https://catalog.sage.eou.edu/eg/opac/record/1304599,the american west,"wilkinson, charles f",university press of colorado,,1989,,West (U.S.);n-usp-- West (U.S.) Bibliography,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/1304599,record,,eng,,,"{0870811819,0870812041}"
1304600,https://catalog.sage.eou.edu/eg/opac/record/1304600,"Memoirs and selected letters : personal memoirs of U.S. Grant, selected letters 1839-1865","Grant, Ulysses S. (Ulysses Simpson) 1822-1885",,,1990,,"Generals -- Presidents;Grant, Ulysses S. (Ulysses Simpson) 1822-1885;Grant, Ulysses S. (Ulysses Simpson) 1822-1885 Grant, Ulysses S. (Ulysses Simpson) 1822-1885 Correspondence Generals United States Biography Presidents United States Biography United States. Army Biography;Grant, Ulysses S. (Ulysses Simpson) 1822-1885 Grant, Ulysses S. (Ulysses Simpson) 1822-1885 United States. Army;United States -- United States;United States. Army",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/1304600,record,,eng,,,"{""0940450585 (alk. paper) :""}"
1304602,https://catalog.sage.eou.edu/eg/opac/record/1304602,Dreaming the council ways : true native teachings from the red lodge,"Forest, Ohky Simine",,,2000,,Spiritual life -- Indians -- Religion;Spiritual life Indians Religion,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/1304602,record,,eng,,,"{""1578631327 (pbk. : alk. paper)""}"
1304603,https://catalog.sage.eou.edu/eg/opac/record/1304603,Between sacred mountains : Navajo stories and lessons from the land,,,,1984,,Navajo Indians,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/1304603,record,,eng,,,"{""0816508569 (pbk.)"",0816508550}"
1304604,https://catalog.sage.eou.edu/eg/opac/record/1304604,River of the sun : stories of the storied Gila,"Calvin, Ross 1889-1970",,,1946,,"Gila River Valley (N.M. and Ariz.) -- Southwest, New;Gila River Valley (N.M. and Ariz.) Southwest, New History;History",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/1304604,record,,eng,,,
1304670,https://catalog.sage.eou.edu/eg/opac/record/1304670,Chicanos and native Americans: the territorial minorities,"De la Garza, Rodolfo O.",,,1973,,Mexican Americans -- Indians of North America;Mexican Americans Indians of North America,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/1304670,record,,eng,,,"{""013129783X (pbk.)"",0131297910}"
1304684,https://catalog.sage.eou.edu/eg/opac/record/1304684,Scenic trips to the geologic past,,,,1955,,Geology;Geology New Mexico;New Mexico,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/1304684,record,,eng,,,
1304688,https://catalog.sage.eou.edu/eg/opac/record/1304688,"Roswell-Ruidoso-Valley of Fires, including trips to Lincoln, Tularosa, and Bottomless Lakes State Park","Allen, John Eliot 1908-1996",,,1981,,Geology;Geology New Mexico Guidebooks New Mexico Guidebooks;New Mexico -- New Mexico,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/1304688,record,,eng,,,
1304692,https://catalog.sage.eou.edu/eg/opac/record/1304692,Southern Zuni Mountains : Zuni-Cibola Trail,"Foster, Roy W.",,,1971,,Geology;Geology New Mexico New Mexico Zuni Plateau (N.M.);New Mexico -- New Mexico -- Zuni Plateau (N.M.),,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/1304692,record,,eng,,,
1304715,https://catalog.sage.eou.edu/eg/opac/record/1304715,The selected letters of Wallace Stegner,"Stegner, Wallace 1909-1993",,,2007,,"20th century;Authors, American -- Historians -- Conservationists;Authors, American 20th century Correspondence Historians United States Correspondence Conservationists United States Correspondence;United States -- United States",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/1304715,record,,eng,,,"{1593761686,9781593761684}"
1304717,https://catalog.sage.eou.edu/eg/opac/record/1304717,The Pueblo Indian world : studies on the natural history of the Rio Grande valley in relation to Pueblo Indian culture,"Hewett, Edgar L. (Edgar Lee) 1865-1946",,,1945,,"Pueblo Indians -- Indians of North America -- Natural history -- Indians of North America -- Languages;Pueblo Indians Indians of North America Natural history Southwest, New Indians of North America Languages;Southwest, New",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/1304717,record,,eng,,,
1304784,https://catalog.sage.eou.edu/eg/opac/record/1304784,tales of the superstitions,"blair, robert",arizona historical foundation,,1975,,Arizona;Arizona -- Arizona -- Superstition Mountains (Ariz.);Folklore;History;Legends;Legends -- Mines and mineral resources -- Folklore -- History;Mines and mineral resources;Superstition Mountains (Ariz.);n-us-az Legends Arizona Mines and mineral resources Arizona Folklore Superstition Mountains (Ariz.) History,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/1304784,record,,eng,,,
1304787,https://catalog.sage.eou.edu/eg/opac/record/1304787,"Leadville, Colorado's magic city","Blair, Edward",,,1980,,History -- Mines and mineral resources -- History;Leadville (Colo.) -- Colorado -- Leadville;Leadville (Colo.) History Mines and mineral resources Colorado Leadville History,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/1304787,record,,eng,,,{0871085445}
1304792,https://catalog.sage.eou.edu/eg/opac/record/1304792,John Deere's company : a history of Deere & Company and its times,"Broehl, Wayne G.",,,1984,,"Deere & Company;Deere & Company Deere, John 1804-1886;Deere & Company History Deere, John 1804-1886 Industrialists United States Biography Agricultural machinery industry United States History;Deere, John 1804-1886;History -- Industrialists -- Agricultural machinery industry -- History;United States -- United States",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/1304792,record,,eng,,,"{038519664114,""0385196644 :""}"
1304812,https://catalog.sage.eou.edu/eg/opac/record/1304812,Badge and buckshot : lawlessness in old California,"Boessenecker, John 1953-",,,1988,,19th century -- 19th century -- 19th century -- 1850-1950;California -- California -- California -- California;Outlaws -- History -- Peace officers -- History -- Law enforcement -- History -- History;Outlaws California History 19th century Peace officers California History 19th century Law enforcement California History 19th century California History 1850-1950,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/1304812,record,,eng,,,"{""0806120975 (alk. paper)""}"
1304818,https://catalog.sage.eou.edu/eg/opac/record/1304818,Trout fishing in America : a novel,"Brautigan, Richard.",,,1967,,,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/1304818,record,,eng,,,
1304821,https://catalog.sage.eou.edu/eg/opac/record/1304821,That special grace,"Bradlee, Benjamin C.",,,1964,,"Kennedy, John F. (John Fitzgerald) 1917-1963",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/1304821,record,,eng,,,
1304824,https://catalog.sage.eou.edu/eg/opac/record/1304824,"Cavalry wife : the diary of Eveline M. Alexander, 1866-1867 : being a record of her journey from New York to Fort Smith to join her cavalry-officer husband, Andrew J. Alexander, and her experiences with him on active duty among the Indian Nations and in Texas, New Mexico, and Colorado","Alexander, Eveline Martin 1843-1922",,,1977,,"1866-1895;Alexander, Eveline Martin 1843-1922;Alexander, Eveline Martin 1843-1922 United States. Army;Indians of North America -- Wars -- Army spouses -- Indians of North America -- Wars -- Military life;Indians of North America Wars 1866-1895 Alexander, Eveline Martin 1843-1922 Diaries Army spouses United States Diaries Indians of North America Wars Southwest, New United States. Army Military life;United States -- Southwest, New;United States. Army",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/1304824,record,,eng,,,{0890960259}
1304830,https://catalog.sage.eou.edu/eg/opac/record/1304830,A many-colored toga : diary,"Ashurst, Henry Fountain 1874-1962",,,1962,,1901-1953;Politics and government;United States;United States Politics and government 1901-1953,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/1304830,record,,eng,,,
1304837,https://catalog.sage.eou.edu/eg/opac/record/1304837,Fighting the odds : the life of Senator Frank Church,"Ashby, LeRoy",,,1994,,"Church, Frank 1924-1984;Church, Frank 1924-1984 United States. Congress. Senate;Church, Frank 1924-1984 United States. Congress. Senate Biography Legislators United States Biography;Legislators;United States;United States. Congress. Senate",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/1304837,record,,eng,,,"{""087422103X (acid-free paper)""}"
1304849,https://catalog.sage.eou.edu/eg/opac/record/1304849,No Life for a Lady,Cleaveland.,,,,,Frontier and pioneer life -- Ranch life;Frontier and pioneer life New Mexico Ranch life New Mexico;New Mexico -- New Mexico,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/1304849,record,,eng,,,{0803258682}
1304851,https://catalog.sage.eou.edu/eg/opac/record/1304851,Thomas Moran : watercolors of the American West : text and catalogue raisonné,"Clark, Carol 1947 July 21-",,,1980,,"Moran, Thomas 1837-1926;Moran, Thomas 1837-1926 Exhibitions West (U.S.) In art In art;West (U.S.)",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/1304851,record,,eng,,,{0292750595}
1304991,https://catalog.sage.eou.edu/eg/opac/record/1304991,San Antonio : city in the sun,"Peyton, Green 1907-1968",,,1946,,Description and travel;San Antonio (Tex.);San Antonio (Tex.) Description and travel,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/1304991,record,,eng,,,
1304999,https://catalog.sage.eou.edu/eg/opac/record/1304999,People of the blue water : a record of life among the Walapai and Havasupai Indians,"Iliff, Flora Gregg 1882-1959",,,1985,,"Arizona;Hualapai Indians -- Havasupai Indians -- Teachers;Hualapai Indians Havasupai Indians Iliff, Flora Gregg 1882-1959 Teachers Arizona Biography;Iliff, Flora Gregg 1882-1959",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/1304999,record,,eng,,,"{""0816509255 (pbk.) :""}"
1305116,https://catalog.sage.eou.edu/eg/opac/record/1305116,Letters of H.L. Mencken,"Mencken, H. L. (Henry Louis) 1880-1956",,,1981,,"20th century;Authors, American;Mencken, H. L. (Henry Louis) 1880-1956;Mencken, H. L. (Henry Louis) 1880-1956 Correspondence Authors, American 20th century Correspondence",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/1305116,record,,eng,,,"{""0930350189 (pbk.)"",0930350170}"
1305117,https://catalog.sage.eou.edu/eg/opac/record/1305117,A Key into the language of woodsplint baskets,,,,1987,,Indian baskets -- Indian baskets -- Indian baskets -- Indian baskets;Indian baskets New England Indian baskets Maritime Provinces Indian baskets New England Catalogs Indian baskets Maritime Provinces Catalogs;New England -- Maritime Provinces -- New England -- Maritime Provinces,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/1305117,record,,eng,,,"{""0936322047 (pbk.)""}"
1305123,https://catalog.sage.eou.edu/eg/opac/record/1305123,Tales of the Big Bend,"Miles, Elton 1917-",,,1976,,Tales -- Legends -- History;Tales Texas Texas Legends Texas Texas Big Bend Region (Tex.) History;Texas -- Texas -- Texas -- Texas -- Big Bend Region (Tex.),,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/1305123,record,,eng,,,"{""0890960216 :""}"
